month,product_category,company,units
2023-09-01,Earwear,Sennheiser,3067.0
2023-10-01,Earwear,Sennheiser,2941.0
2023-11-01,Earwear,Sennheiser,1680.0
2023-12-01,Earwear,Sennheiser,1271.0
2024-01-01,Earwear,Sennheiser,1050.0
2024-02-01,Earwear,Sennheiser,1601.0
2024-03-01,Earwear,Sennheiser,3701.0
2024-04-01,Earwear,Sennheiser,829.0
2024-05-01,Earwear,Sennheiser,1769.0
2024-06-01,Earwear,Sennheiser,6867.0
2024-07-01,Earwear,Sennheiser,4959.0
2024-08-01,Earwear,Sennheiser,6516.0
2024-09-01,Earwear,Sennheiser,1251.0
2024-10-01,Earwear,Sennheiser,1080.0
2024-11-01,Earwear,Sennheiser,1197.0
2024-12-01,Earwear,Sennheiser,478.0
2025-01-01,Earwear,Sennheiser,792.0
2025-02-01,Earwear,Sennheiser,702.0
2025-03-01,Earwear,Sennheiser,4193.0
2025-04-01,Earwear,Sennheiser,530.0
2025-05-01,Earwear,Sennheiser,7371.0
2025-06-01,Earwear,Sennheiser,4572.0
2025-07-01,Earwear,Sennheiser,10438.0
2025-08-01,Earwear,Sennheiser,5367.0
2025-09-01,Earwear,Sennheiser,8892.0
2025-10-01,Earwear,Sennheiser,2416.0
2025-11-01,Earwear,Sennheiser,331.0
2025-12-01,Earwear,Sennheiser,5298.0
2026-01-01,Earwear,Sennheiser,2310.0
2026-02-01,Earwear,Sennheiser,1085.0
2026-03-01,Earwear,Sennheiser,8210.0
2023-10-01,Earwear,Shkod,84870.0
2023-11-01,Earwear,Shkod,29970.0
2023-12-01,Earwear,Shkod,112140.0
2024-01-01,Earwear,Shkod,133980.0
2024-02-01,Earwear,Shkod,30540.0
2024-03-01,Earwear,Shkod,51820.0
2024-04-01,Earwear,Shkod,66420.0
2024-05-01,Earwear,Shkod,20370.0
2024-06-01,Earwear,Shkod,45990.0
2024-07-01,Earwear,Shkod,99375.0
2024-08-01,Earwear,Shkod,103740.0
2024-09-01,Earwear,Shkod,85100.0
2024-10-01,Earwear,Shkod,34230.0
2024-11-01,Earwear,Shkod,54623.0
2024-12-01,Earwear,Shkod,79178.0
2025-01-01,Earwear,Shkod,40385.0
2025-02-01,Earwear,Shkod,45133.0
2025-03-01,Earwear,Shkod,52063.0
2025-04-01,Earwear,Shkod,17101.0
2025-06-01,Earwear,Shkod,21897.0
2025-07-01,Earwear,Shkod,8715.0
2025-09-01,Earwear,Shkod,8554.0
2024-08-01,Earwear,Shokz,3188.0
2024-10-01,Earwear,Shokz,504.0
2024-12-01,Earwear,Shokz,216.0
2025-01-01,Earwear,Shokz,624.0
2025-02-01,Earwear,Shokz,504.0
2025-03-01,Earwear,Shokz,792.0
2025-04-01,Earwear,Shokz,1128.0
2025-05-01,Earwear,Shokz,360.0
2025-06-01,Earwear,Shokz,1224.0
2025-07-01,Earwear,Shokz,2256.0
2025-08-01,Earwear,Shokz,4344.0
2025-09-01,Earwear,Shokz,3576.0
2025-10-01,Earwear,Shokz,504.0
2025-11-01,Earwear,Shokz,408.0
2025-12-01,Earwear,Shokz,1176.0
2026-01-01,Earwear,Shokz,3592.0
2026-02-01,Earwear,Shokz,456.0
2026-03-01,Earwear,Shokz,1617.0
2024-09-01,Earwear,Sonos,800.0
2024-10-01,Earwear,Sonos,512.0
2024-12-01,Earwear,Sonos,256.0
2025-01-01,Earwear,Sonos,512.0
2026-02-01,Earwear,Sonos,356.0
2020-01-01,Earwear,Sony,118557.0
2020-02-01,Earwear,Sony,62174.0
2020-03-01,Earwear,Sony,79943.0
2020-05-01,Earwear,Sony,93626.0
2020-06-01,Earwear,Sony,69972.0
2020-07-01,Earwear,Sony,62148.0
2020-08-01,Earwear,Sony,194572.0
2020-09-01,Earwear,Sony,210448.0
2020-10-01,Earwear,Sony,186986.0
2020-11-01,Earwear,Sony,114950.0
2020-12-01,Earwear,Sony,46793.0
2021-01-01,Earwear,Sony,57987.0
2021-02-01,Earwear,Sony,10368.0
2021-03-01,Earwear,Sony,178401.0
2021-04-01,Earwear,Sony,13782.0
2021-05-01,Earwear,Sony,8888.0
2021-06-01,Earwear,Sony,13573.000000000002
2021-07-01,Earwear,Sony,8790.0
2021-08-01,Earwear,Sony,27238.0
2021-09-01,Earwear,Sony,107577.0
2021-10-01,Earwear,Sony,80172.0
2021-11-01,Earwear,Sony,11022.0
2021-12-01,Earwear,Sony,59443.0
2022-01-01,Earwear,Sony,64533.0
2022-02-01,Earwear,Sony,61258.0
2022-03-01,Earwear,Sony,54997.0
2022-04-01,Earwear,Sony,17734.0
2022-05-01,Earwear,Sony,15991.0
2022-06-01,Earwear,Sony,56149.0
2022-07-01,Earwear,Sony,70317.0
2022-08-01,Earwear,Sony,71830.0
2022-09-01,Earwear,Sony,108963.0
2022-10-01,Earwear,Sony,64118.0
2022-11-01,Earwear,Sony,25668.0
2022-12-01,Earwear,Sony,45568.0
2023-01-01,Earwear,Sony,14175.0
2023-02-01,Earwear,Sony,38574.0
2023-03-01,Earwear,Sony,37937.0
2023-04-01,Earwear,Sony,49243.0
2023-05-01,Earwear,Sony,46921.0
2023-06-01,Earwear,Sony,55727.0
2023-07-01,Earwear,Sony,83806.0
2023-08-01,Earwear,Sony,79301.0
2023-09-01,Earwear,Sony,88465.0
2023-10-01,Earwear,Sony,33491.0
2023-11-01,Earwear,Sony,41371.0
2023-12-01,Earwear,Sony,34294.0
2024-01-01,Earwear,Sony,39394.0
2024-02-01,Earwear,Sony,14611.0
2024-03-01,Earwear,Sony,24835.0
2024-04-01,Earwear,Sony,23331.0
2024-05-01,Earwear,Sony,62366.0
2024-06-01,Earwear,Sony,21065.0
2024-07-01,Earwear,Sony,39649.0
2024-08-01,Earwear,Sony,61375.0
2024-09-01,Earwear,Sony,101520.0
2024-10-01,Earwear,Sony,56620.0
2024-11-01,Earwear,Sony,26049.0
2024-12-01,Earwear,Sony,41318.0
2025-01-01,Earwear,Sony,11928.0
2025-02-01,Earwear,Sony,25394.0
2025-03-01,Earwear,Sony,40870.0
2025-04-01,Earwear,Sony,35714.0
2025-05-01,Earwear,Sony,36324.0
2025-06-01,Earwear,Sony,44626.0
2025-07-01,Earwear,Sony,64724.0
2025-08-01,Earwear,Sony,109378.0
2025-09-01,Earwear,Sony,97289.0
2025-10-01,Earwear,Sony,27915.0
2025-11-01,Earwear,Sony,18064.0
2025-12-01,Earwear,Sony,31002.0
2026-01-01,Earwear,Sony,19712.0
2026-02-01,Earwear,Sony,26482.0
2026-03-01,Earwear,Sony,37938.0
2020-01-01,Earwear,Soundlogic,6000.0
2020-06-01,Earwear,Soundlogic,21004.0
2020-07-01,Earwear,Soundlogic,5004.0
2024-06-01,Earwear,Suunto,10.0
2024-08-01,Earwear,Suunto,10.0
2024-10-01,Earwear,Suunto,3.0
2025-01-01,Earwear,Suunto,12.0
2025-02-01,Earwear,Suunto,2.0
2025-03-01,Earwear,Suunto,2.0
2025-04-01,Earwear,Suunto,10.0
2026-02-01,Earwear,Suunto,7.0
2026-03-01,Earwear,Suunto,3.0
2020-02-01,Earwear,Syska,1022.0
2020-05-01,Earwear,Syska,3454.0
2020-06-01,Earwear,Syska,3034.0
2020-08-01,Earwear,Syska,3078.0
2020-09-01,Earwear,Syska,1012.0
2020-10-01,Earwear,Syska,5432.0
2020-11-01,Earwear,Syska,44656.0
2020-12-01,Earwear,Syska,26766.0
2021-01-01,Earwear,Syska,10346.0
2021-02-01,Earwear,Syska,10375.0
2021-03-01,Earwear,Syska,34523.0
2021-04-01,Earwear,Syska,1033.0
2021-05-01,Earwear,Syska,40795.0
2021-06-01,Earwear,Syska,83632.0
2021-07-01,Earwear,Syska,14720.0
2021-09-01,Earwear,Syska,2327.0
2021-10-01,Earwear,Syska,36543.0
2021-11-01,Earwear,Syska,12400.0
2022-01-01,Earwear,Syska,13412.0
2022-05-01,Earwear,Syska,30186.0
2022-08-01,Earwear,Syska,3000.0
2022-10-01,Earwear,Syska,66188.0
2022-11-01,Earwear,Syska,8668.0
2022-12-01,Earwear,Syska,12632.0
2023-01-01,Earwear,Syska,1861.0
2023-02-01,Earwear,Syska,2341.0
2023-03-01,Earwear,Syska,2153.0
2023-04-01,Earwear,Syska,5891.0
2024-01-01,Earwear,Syska,1874.0
2021-03-01,Earwear,Titan,1056.0
2021-04-01,Earwear,Titan,499.0
2021-05-01,Earwear,Titan,476.0
2021-06-01,Earwear,Titan,2444.0
2021-07-01,Earwear,Titan,2133.0
2021-08-01,Earwear,Titan,6502.0
2021-09-01,Earwear,Titan,5263.0
2021-10-01,Earwear,Titan,5100.0
2021-11-01,Earwear,Titan,2432.0
2021-12-01,Earwear,Titan,1907.0
2022-01-01,Earwear,Titan,4658.0
2022-02-01,Earwear,Titan,3307.0
2022-03-01,Earwear,Titan,2602.0
2022-04-01,Earwear,Titan,1494.0
2022-05-01,Earwear,Titan,1525.0
2022-06-01,Earwear,Titan,1045.0
2022-07-01,Earwear,Titan,1665.0
2022-08-01,Earwear,Titan,687.0
2022-09-01,Earwear,Titan,484.0
2022-12-01,Earwear,Titan,135.0
2023-01-01,Earwear,Titan,99.0
2023-06-01,Earwear,Titan,60871.0
2023-07-01,Earwear,Titan,27998.0
2023-08-01,Earwear,Titan,33991.0
2023-09-01,Earwear,Titan,25197.0
2023-10-01,Earwear,Titan,25791.0
2023-11-01,Earwear,Titan,27000.0
2024-02-01,Earwear,Titan,8956.0
2024-03-01,Earwear,Titan,60066.0
2024-04-01,Earwear,Titan,35372.0
2024-05-01,Earwear,Titan,3998.0
2024-06-01,Earwear,Titan,3156.0
2024-07-01,Earwear,Titan,28286.0
2024-08-01,Earwear,Titan,24233.0
2024-09-01,Earwear,Titan,59335.0
2024-10-01,Earwear,Titan,152.0
2024-11-01,Earwear,Titan,1056.0
2025-03-01,Earwear,Titan,116592.0
2025-04-01,Earwear,Titan,4848.0
2025-05-01,Earwear,Titan,3966.0
2025-06-01,Earwear,Titan,1179.0
2025-10-01,Earwear,Titan,68643.0
2020-07-01,Earwear,Transsion,30280.0
2020-08-01,Earwear,Transsion,32022.0
2020-09-01,Earwear,Transsion,13498.0
2020-10-01,Earwear,Transsion,13584.0
2020-11-01,Earwear,Transsion,1980.0
2021-02-01,Earwear,Transsion,20322.0
2021-03-01,Earwear,Transsion,22904.0
2021-08-01,Earwear,Transsion,10009.999999999998
2021-09-01,Earwear,Transsion,74491.0
2021-10-01,Earwear,Transsion,62047.0
2021-11-01,Earwear,Transsion,26206.0
2021-12-01,Earwear,Transsion,75391.0
2022-01-01,Earwear,Transsion,60055.0
2022-02-01,Earwear,Transsion,11777.0
2022-03-01,Earwear,Transsion,36937.0
2022-04-01,Earwear,Transsion,120795.0
2022-05-01,Earwear,Transsion,83431.0
2022-06-01,Earwear,Transsion,124283.0
2022-07-01,Earwear,Transsion,150949.0
2022-08-01,Earwear,Transsion,153165.0
2022-09-01,Earwear,Transsion,139531.0
2022-10-01,Earwear,Transsion,53521.0
2022-11-01,Earwear,Transsion,26892.0
2022-12-01,Earwear,Transsion,98925.0
2023-01-01,Earwear,Transsion,102260.0
2023-02-01,Earwear,Transsion,83351.0
2023-03-01,Earwear,Transsion,73100.0
2023-04-01,Earwear,Transsion,66455.0
2023-05-01,Earwear,Transsion,11458.0
2023-06-01,Earwear,Transsion,125080.0
2023-07-01,Earwear,Transsion,76624.0
2023-08-01,Earwear,Transsion,43452.0
2023-09-01,Earwear,Transsion,227085.0
2023-10-01,Earwear,Transsion,108864.0
2023-11-01,Earwear,Transsion,53038.0
2023-12-01,Earwear,Transsion,69915.0
2024-01-01,Earwear,Transsion,31029.0
2024-02-01,Earwear,Transsion,50639.0
2024-03-01,Earwear,Transsion,28300.0
2024-04-01,Earwear,Transsion,31054.0
2024-05-01,Earwear,Transsion,40390.0
2024-06-01,Earwear,Transsion,110872.0
2024-07-01,Earwear,Transsion,29010.0
2024-08-01,Earwear,Transsion,59550.0
2024-09-01,Earwear,Transsion,167223.0
2024-10-01,Earwear,Transsion,54707.0
2024-11-01,Earwear,Transsion,31230.0
2024-12-01,Earwear,Transsion,160006.0
2025-01-01,Earwear,Transsion,90154.0
2025-02-01,Earwear,Transsion,66372.0
2025-03-01,Earwear,Transsion,21253.0
2025-04-01,Earwear,Transsion,7271.0
2025-05-01,Earwear,Transsion,3895.0
2025-06-01,Earwear,Transsion,172215.0
2025-07-01,Earwear,Transsion,25595.0
2025-08-01,Earwear,Transsion,39500.0
2025-09-01,Earwear,Transsion,71121.0
2025-10-01,Earwear,Transsion,17158.0
2025-11-01,Earwear,Transsion,25246.0
2025-12-01,Earwear,Transsion,82246.0
2026-01-01,Earwear,Transsion,12903.0
2026-02-01,Earwear,Transsion,10833.0
2026-03-01,Earwear,Transsion,85454.0
2023-08-01,Earwear,Ubon,162906.0
2023-09-01,Earwear,Ubon,23020.0
2023-10-01,Earwear,Ubon,20000.0
2023-12-01,Earwear,Ubon,10000.0
2024-01-01,Earwear,Ubon,113140.0
2024-02-01,Earwear,Ubon,60480.0
2024-03-01,Earwear,Ubon,15000.0
2024-04-01,Earwear,Ubon,108900.0
2024-05-01,Earwear,Ubon,86319.0
2024-06-01,Earwear,Ubon,34348.0
2024-07-01,Earwear,Ubon,102676.0
2024-08-01,Earwear,Ubon,213236.0
2024-09-01,Earwear,Ubon,26181.0
2024-10-01,Earwear,Ubon,91392.0
2024-11-01,Earwear,Ubon,66000.0
2024-12-01,Earwear,Ubon,88000.0
2025-01-01,Earwear,Ubon,59844.0
2025-03-01,Earwear,Ubon,56403.0
2025-04-01,Earwear,Ubon,85826.0
2025-05-01,Earwear,Ubon,151650.0
2025-06-01,Earwear,Ubon,101970.0
2025-07-01,Earwear,Ubon,3000.0
2025-08-01,Earwear,Ubon,25901.0
2025-09-01,Earwear,Ubon,19956.0
2025-10-01,Earwear,Ubon,18198.0
2025-11-01,Earwear,Ubon,57415.0
2025-12-01,Earwear,Ubon,58347.0
2026-01-01,Earwear,Ubon,148811.0
2026-02-01,Earwear,Ubon,44880.0
2026-03-01,Earwear,Ubon,55330.0
2020-01-01,Earwear,WeCool,500.0
2020-02-01,Earwear,WeCool,200.0
2020-05-01,Earwear,WeCool,300.0
2020-06-01,Earwear,WeCool,1859.0
2020-07-01,Earwear,WeCool,5239.0
2020-08-01,Earwear,WeCool,14032.0
2020-09-01,Earwear,WeCool,8901.0
2020-10-01,Earwear,WeCool,19021.0
2020-11-01,Earwear,WeCool,37626.0
2020-12-01,Earwear,WeCool,69261.0
2021-01-01,Earwear,WeCool,46710.0
2021-02-01,Earwear,WeCool,27342.0
2021-03-01,Earwear,WeCool,18133.0
2021-04-01,Earwear,WeCool,25845.0
2021-05-01,Earwear,WeCool,38579.0
2021-06-01,Earwear,WeCool,41478.0
2021-07-01,Earwear,WeCool,44293.0
2021-08-01,Earwear,WeCool,41088.0
2021-09-01,Earwear,WeCool,35128.0
2021-10-01,Earwear,WeCool,50881.0
2021-11-01,Earwear,WeCool,15510.0
2021-12-01,Earwear,WeCool,36304.0
2022-01-01,Earwear,WeCool,54785.0
2022-02-01,Earwear,WeCool,31431.0
2022-03-01,Earwear,WeCool,6938.0
2022-04-01,Earwear,WeCool,19624.0
2022-05-01,Earwear,WeCool,11697.0
2022-06-01,Earwear,WeCool,5006.0
2022-07-01,Earwear,WeCool,7982.0
2022-09-01,Earwear,WeCool,55349.0
2022-10-01,Earwear,WeCool,34468.0
2022-11-01,Earwear,WeCool,26330.0
2022-12-01,Earwear,WeCool,2822.0
2023-01-01,Earwear,WeCool,2032.0
2023-02-01,Earwear,WeCool,2709.0
2023-04-01,Earwear,WeCool,3266.0
2023-06-01,Earwear,WeCool,2400.0
2023-09-01,Earwear,WeCool,400.0
2023-10-01,Earwear,WeCool,300.0
2024-03-01,Earwear,WeCool,700.0
2024-04-01,Earwear,WeCool,1472.0
2024-05-01,Earwear,WeCool,1500.0
2024-06-01,Earwear,WeCool,2700.0
2024-09-01,Earwear,WeCool,1300.0
2024-10-01,Earwear,WeCool,700.0
2024-12-01,Earwear,WeCool,2002.0
2025-02-01,Earwear,WeCool,600.0
2025-03-01,Earwear,WeCool,1000.0
2025-04-01,Earwear,WeCool,800.0
2025-05-01,Earwear,WeCool,1400.0
2025-06-01,Earwear,WeCool,1503.0
2025-07-01,Earwear,WeCool,4600.0
2025-08-01,Earwear,WeCool,420.0
2025-09-01,Earwear,WeCool,2343.0
2025-10-01,Earwear,WeCool,1000.0
2025-11-01,Earwear,WeCool,1300.0
2025-12-01,Earwear,WeCool,100.0
2026-01-01,Earwear,WeCool,2200.0
2026-02-01,Earwear,WeCool,900.0
2026-03-01,Earwear,WeCool,1299.0
2020-01-01,Earwear,Xiaomi,94403.0
2020-02-01,Earwear,Xiaomi,71982.0
2020-03-01,Earwear,Xiaomi,63751.0
2020-05-01,Earwear,Xiaomi,157568.0
2020-06-01,Earwear,Xiaomi,289570.0
2020-07-01,Earwear,Xiaomi,52796.0
2020-08-01,Earwear,Xiaomi,53682.0
2020-09-01,Earwear,Xiaomi,106651.0
2020-10-01,Earwear,Xiaomi,520521.0
2020-11-01,Earwear,Xiaomi,152419.0
2020-12-01,Earwear,Xiaomi,85496.0
2021-01-01,Earwear,Xiaomi,95037.0
2021-02-01,Earwear,Xiaomi,110318.0
2021-03-01,Earwear,Xiaomi,108965.0
2021-04-01,Earwear,Xiaomi,65319.0
2021-05-01,Earwear,Xiaomi,58154.0
2021-06-01,Earwear,Xiaomi,182530.0
2021-07-01,Earwear,Xiaomi,153223.0
2021-08-01,Earwear,Xiaomi,179297.0
2021-09-01,Earwear,Xiaomi,268877.0
2021-10-01,Earwear,Xiaomi,279161.0
2021-11-01,Earwear,Xiaomi,85438.0
2021-12-01,Earwear,Xiaomi,91254.0
2022-01-01,Earwear,Xiaomi,140783.0
2022-02-01,Earwear,Xiaomi,133472.0
2022-03-01,Earwear,Xiaomi,10797.0
2022-04-01,Earwear,Xiaomi,86624.0
2022-05-01,Earwear,Xiaomi,55671.0
2022-06-01,Earwear,Xiaomi,64091.0
2022-07-01,Earwear,Xiaomi,74576.0
2022-08-01,Earwear,Xiaomi,47207.0
2022-09-01,Earwear,Xiaomi,92089.0
2022-10-01,Earwear,Xiaomi,91505.0
2022-11-01,Earwear,Xiaomi,20053.0
2022-12-01,Earwear,Xiaomi,14551.0
2023-01-01,Earwear,Xiaomi,26063.0
2023-02-01,Earwear,Xiaomi,32311.0
2023-03-01,Earwear,Xiaomi,42982.0
2023-04-01,Earwear,Xiaomi,13984.0
2023-05-01,Earwear,Xiaomi,10997.0
2023-06-01,Earwear,Xiaomi,107481.0
2023-07-01,Earwear,Xiaomi,69877.0
2023-08-01,Earwear,Xiaomi,106584.0
2023-09-01,Earwear,Xiaomi,81067.0
2023-10-01,Earwear,Xiaomi,215718.0
2023-11-01,Earwear,Xiaomi,8656.0
2023-12-01,Earwear,Xiaomi,77996.0
2024-01-01,Earwear,Xiaomi,44985.0
2024-02-01,Earwear,Xiaomi,74898.0
2024-03-01,Earwear,Xiaomi,39961.0
2024-04-01,Earwear,Xiaomi,72986.0
2024-05-01,Earwear,Xiaomi,46386.0
2024-06-01,Earwear,Xiaomi,71750.0
2024-07-01,Earwear,Xiaomi,95756.0
2024-08-01,Earwear,Xiaomi,94465.0
2024-09-01,Earwear,Xiaomi,113020.0
2024-10-01,Earwear,Xiaomi,115664.0
2024-11-01,Earwear,Xiaomi,14270.0
2024-12-01,Earwear,Xiaomi,127260.0
2025-01-01,Earwear,Xiaomi,52998.0
2025-02-01,Earwear,Xiaomi,69630.0
2025-03-01,Earwear,Xiaomi,44780.0
2025-04-01,Earwear,Xiaomi,54380.0
2025-05-01,Earwear,Xiaomi,62496.0
2025-06-01,Earwear,Xiaomi,80975.0
2025-07-01,Earwear,Xiaomi,78921.0
2025-08-01,Earwear,Xiaomi,77678.0
2025-09-01,Earwear,Xiaomi,120784.0
2025-10-01,Earwear,Xiaomi,77818.0
2025-11-01,Earwear,Xiaomi,22424.0
2025-12-01,Earwear,Xiaomi,28898.0
2026-01-01,Earwear,Xiaomi,30469.0
2026-02-01,Earwear,Xiaomi,22999.0
2026-03-01,Earwear,Xiaomi,26410.0
2020-01-01,Earwear,Zebronics,77885.0
2020-02-01,Earwear,Zebronics,34460.0
2020-03-01,Earwear,Zebronics,18720.0
2020-05-01,Earwear,Zebronics,20700.0
2020-06-01,Earwear,Zebronics,57610.0
2020-07-01,Earwear,Zebronics,21000.0
2020-08-01,Earwear,Zebronics,117150.0
2020-09-01,Earwear,Zebronics,102050.0
2020-10-01,Earwear,Zebronics,151566.0
2020-11-01,Earwear,Zebronics,119240.0
2020-12-01,Earwear,Zebronics,376525.0
2021-01-01,Earwear,Zebronics,265050.0
2021-02-01,Earwear,Zebronics,334180.0
2021-03-01,Earwear,Zebronics,258242.0
2021-04-01,Earwear,Zebronics,84265.0
2021-05-01,Earwear,Zebronics,97320.0
2021-06-01,Earwear,Zebronics,138197.0
2021-07-01,Earwear,Zebronics,215218.0
2021-08-01,Earwear,Zebronics,65610.0
2021-09-01,Earwear,Zebronics,148603.0
2021-10-01,Earwear,Zebronics,269811.0
2021-11-01,Earwear,Zebronics,95911.0
2021-12-01,Earwear,Zebronics,213849.0
2022-01-01,Earwear,Zebronics,203518.0
2022-02-01,Earwear,Zebronics,227648.0
2022-03-01,Earwear,Zebronics,114557.0
2022-04-01,Earwear,Zebronics,151827.0
2022-05-01,Earwear,Zebronics,131363.0
2022-06-01,Earwear,Zebronics,128817.0
2022-07-01,Earwear,Zebronics,213704.0
2022-08-01,Earwear,Zebronics,30296.0
2022-09-01,Earwear,Zebronics,98048.0
2022-10-01,Earwear,Zebronics,103014.0
2022-11-01,Earwear,Zebronics,67304.0
2022-12-01,Earwear,Zebronics,70789.0
2023-01-01,Earwear,Zebronics,75770.0
2023-02-01,Earwear,Zebronics,70172.0
2023-03-01,Earwear,Zebronics,37056.0
2023-04-01,Earwear,Zebronics,50090.0
2023-05-01,Earwear,Zebronics,77615.0
2023-06-01,Earwear,Zebronics,37379.0
2023-07-01,Earwear,Zebronics,49010.0
2023-08-01,Earwear,Zebronics,125240.0
2023-09-01,Earwear,Zebronics,62024.0
2023-10-01,Earwear,Zebronics,81930.0
2023-11-01,Earwear,Zebronics,52126.0
2023-12-01,Earwear,Zebronics,30081.0
2024-01-01,Earwear,Zebronics,59828.0
2024-02-01,Earwear,Zebronics,163799.0
2024-03-01,Earwear,Zebronics,23234.0
2024-04-01,Earwear,Zebronics,87591.0
2024-05-01,Earwear,Zebronics,208381.0
2024-06-01,Earwear,Zebronics,255485.0
2024-07-01,Earwear,Zebronics,125515.0
2024-08-01,Earwear,Zebronics,164873.0
2024-09-01,Earwear,Zebronics,353071.0
2024-10-01,Earwear,Zebronics,214747.0
2024-11-01,Earwear,Zebronics,139943.0
2024-12-01,Earwear,Zebronics,79991.0
2025-01-01,Earwear,Zebronics,54502.0
2025-02-01,Earwear,Zebronics,135112.0
2025-03-01,Earwear,Zebronics,245356.0
2025-04-01,Earwear,Zebronics,97303.0
2025-05-01,Earwear,Zebronics,172569.0
2025-06-01,Earwear,Zebronics,133969.0
2025-07-01,Earwear,Zebronics,74228.0
2025-08-01,Earwear,Zebronics,139260.0
2025-09-01,Earwear,Zebronics,110597.0
2025-10-01,Earwear,Zebronics,130736.0
2025-11-01,Earwear,Zebronics,105175.0
2025-12-01,Earwear,Zebronics,144483.0
2026-01-01,Earwear,Zebronics,78659.0
2026-02-01,Earwear,Zebronics,81850.0
2026-03-01,Earwear,Zebronics,127893.0
2020-07-01,Earwear,Zepp,3510.0
2020-07-01,Earwear,vivo,22710.0
2020-08-01,Earwear,vivo,7902.0
2021-12-01,Earwear,vivo,20101.0
2022-01-01,Earwear,vivo,12323.0
2022-02-01,Earwear,vivo,9899.0
2022-03-01,Earwear,vivo,15043.0
2022-04-01,Earwear,vivo,20543.0
2022-05-01,Earwear,vivo,13976.0
2022-06-01,Earwear,vivo,6774.0
2022-09-01,Earwear,vivo,2998.0
2022-10-01,Earwear,vivo,7777.0
2022-11-01,Earwear,vivo,1748.0
2022-12-01,Earwear,vivo,3222.0
2023-01-01,Earwear,vivo,555.0
2023-02-01,Earwear,vivo,17726.0
2023-03-01,Earwear,vivo,13774.0
2023-05-01,Earwear,vivo,1615.0
2023-06-01,Earwear,vivo,411.0
2024-08-01,Earwear,vivo,28955.0
2024-09-01,Earwear,vivo,58417.0
2024-10-01,Earwear,vivo,10700.0
2024-11-01,Earwear,vivo,300.0
2024-12-01,Earwear,vivo,500.0
2025-04-01,Earwear,vivo,3876.0
2025-07-01,Earwear,vivo,5434.0
2025-08-01,Earwear,vivo,24843.0
2025-09-01,Earwear,vivo,20.0
2025-10-01,Earwear,vivo,3000.0
2020-01-01,Glasses,Bose,90.0
2020-10-01,Glasses,Bose,1255.0
2020-11-01,Glasses,Bose,105.0
2020-12-01,Glasses,Bose,366.0
2021-05-01,Glasses,Bose,143.0
2021-06-01,Glasses,Bose,263.0
2021-09-01,Glasses,Bose,96.0
2021-10-01,Glasses,Bose,309.0
2021-11-01,Glasses,Bose,25.0
2021-12-01,Glasses,Bose,107.0
2022-01-01,Glasses,Bose,110.0
2022-02-01,Glasses,Bose,96.0
2022-03-01,Glasses,Bose,144.0
2022-04-01,Glasses,Bose,190.0
2022-05-01,Glasses,Bose,88.0
2022-06-01,Glasses,Bose,97.0
2022-07-01,Glasses,Bose,10.0
2022-08-01,Glasses,Bose,24.0
2022-09-01,Glasses,Bose,75.0
2022-10-01,Glasses,Bose,15.0
2022-11-01,Glasses,Bose,72.0
2023-06-01,Glasses,Bose,18.0
2023-07-01,Glasses,Bose,10.0
2025-07-01,Glasses,Fire - Boltt,7500.0
2025-08-01,Glasses,Fire - Boltt,4815.0
2025-09-01,Glasses,Fire - Boltt,5755.0
2025-11-01,Glasses,Fire - Boltt,9998.0
2025-12-01,Glasses,Fire - Boltt,9984.0
2026-02-01,Glasses,Fire - Boltt,9996.0
2026-03-01,Glasses,Fire - Boltt,9810.0
2025-01-01,Glasses,Lenskart,9997.0
2025-02-01,Glasses,Lenskart,3.0
2025-06-01,Glasses,Lenskart,23543.0
2025-07-01,Glasses,Lenskart,15625.0
2025-08-01,Glasses,Lenskart,9999.0
2025-09-01,Glasses,Lenskart,5434.0
2025-10-01,Glasses,Lenskart,1752.0
2025-11-01,Glasses,Lenskart,5183.0
2025-12-01,Glasses,Lenskart,9007.0
2026-01-01,Glasses,Lenskart,2323.0
2026-02-01,Glasses,Lenskart,1022.0
2026-03-01,Glasses,Lenskart,100.0
2025-05-01,Glasses,Meta,10415.0
2025-06-01,Glasses,Meta,7677.0
2025-07-01,Glasses,Meta,7076.0
2025-08-01,Glasses,Meta,515.0
2025-09-01,Glasses,Meta,744.0
2025-10-01,Glasses,Meta,5972.0
2025-11-01,Glasses,Meta,14259.0
2025-12-01,Glasses,Meta,16489.0
2026-01-01,Glasses,Meta,8776.0
2026-02-01,Glasses,Meta,9023.0
2026-03-01,Glasses,Meta,11504.0
2022-06-01,Glasses,Nexxbase,1498.0
2025-01-01,Glasses,Others,225.0
2025-02-01,Glasses,Others,175.0
2025-03-01,Glasses,Others,1099.0
2025-04-01,Glasses,Others,1102.0
2025-05-01,Glasses,Others,1012.0
2025-06-01,Glasses,Others,1542.0
2025-07-01,Glasses,Others,2121.0
2025-08-01,Glasses,Others,3809.0
2025-09-01,Glasses,Others,3752.0
2025-10-01,Glasses,Others,2465.0
2025-11-01,Glasses,Others,1435.0
2025-12-01,Glasses,Others,1983.0
2026-01-01,Glasses,Others,2323.0
2026-02-01,Glasses,Others,2109.0
2026-03-01,Glasses,Others,3098.0
2025-11-01,Glasses,Palred,1409.0
2025-12-01,Glasses,Palred,2262.0
2026-01-01,Glasses,Palred,1540.0
